,SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,AGE_CLIENT,YEARS_EMPLOYED,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,ANNUITY_INCOME%,PAYMENT_RATE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE
224055,359510,Cash loans,F,34.0,9.65,3.0,N,Y,225000.0,754740.0,24345.0,630000.0,0.1082,0.03225614118769377,Working,Secondary / secondary special,Civil marriage,House / apartment
206327,339147,Revolving loans,F,50.0,4.88,2.0,N,Y,180000.0,900000.0,45000.0,1237500.0,0.25,0.05,Working,Higher education,Married,House / apartment
82318,195465,Cash loans,F,38.0,16.63,3.0,N,N,117000.0,463284.0,27715.5,382500.0,0.2368846153846154,0.059823995648457536,Commercial associate,Higher education,Married,House / apartment
41968,148589,Revolving loans,F,53.0,10.91,2.0,N,Y,135000.0,765000.0,38250.0,765000.0,0.2833333333333333,0.05,Working,Higher education,Married,House / apartment
13372,115593,Cash loans,M,39.0,3.76,5.0,N,N,67500.0,1078200.0,31522.5,900000.0,0.467,0.029236227045075124,Working,Secondary / secondary special,Married,House / apartment
74755,186692,Cash loans,M,65.0,1000.67,2.0,Y,Y,270000.0,533668.5,25803.0,477000.0,0.09556666666666666,0.04835023989611528,Pensioner,Secondary / secondary special,Married,House / apartment
153376,277781,Revolving loans,F,56.0,35.05,1.0,N,Y,202500.0,337500.0,16875.0,337500.0,0.08333333333333333,0.05,State servant,Higher education,Single / not married,House / apartment
113164,231248,Cash loans,F,53.0,7.96,1.0,N,Y,180000.0,922266.0,39204.0,810000.0,0.2178,0.042508343579834885,Working,Secondary / secondary special,Widow,House / apartment
152659,276933,Cash loans,M,54.0,1.29,2.0,N,Y,157500.0,755190.0,36459.0,675000.0,0.2314857142857143,0.0482779168156358,Working,Secondary / secondary special,Married,House / apartment
202444,334683,Cash loans,F,40.0,0.5,2.0,Y,Y,270000.0,1125000.0,47664.0,1125000.0,0.17653333333333332,0.042368,Commercial associate,Secondary / secondary special,Married,House / apartment
150199,274119,Cash loans,F,61.0,1000.67,1.0,N,Y,135000.0,270000.0,16645.5,270000.0,0.1233,0.06165,Pensioner,Higher education,Widow,House / apartment
23365,127186,Cash loans,F,33.0,9.15,4.0,N,Y,99000.0,1078200.0,31522.5,900000.0,0.3184090909090909,0.029236227045075124,Working,Secondary / secondary special,Married,House / apartment
7123,108293,Revolving loans,F,30.0,1.99,3.0,N,Y,121500.0,247500.0,12375.0,247500.0,0.10185185185185185,0.05,Working,Higher education,Married,House / apartment
39441,145672,Cash loans,M,25.0,1.21,3.0,N,Y,180000.0,237582.0,21789.0,184500.0,0.12105,0.09171149329494659,Working,Secondary / secondary special,Married,House / apartment
72735,184346,Cash loans,F,27.0,1.51,1.0,N,N,90000.0,364896.0,22450.5,315000.0,0.24945,0.06152574980268351,Working,Higher education,Single / not married,House / apartment
160241,285759,Cash loans,M,30.0,7.29,5.0,Y,Y,157500.0,78192.0,9279.0,67500.0,0.05891428571428572,0.11866942909760589,Working,Secondary / secondary special,Married,House / apartment
88312,202533,Cash loans,F,54.0,1000.67,1.0,N,N,54000.0,450000.0,16164.0,450000.0,0.29933333333333334,0.03592,Pensioner,Secondary / secondary special,Separated,House / apartment
6080,107110,Cash loans,F,53.0,1000.67,1.0,N,N,211500.0,755190.0,36459.0,675000.0,0.17238297872340425,0.0482779168156358,Pensioner,Higher education,Separated,House / apartment
125291,245299,Cash loans,F,38.0,3.01,2.0,Y,Y,189000.0,332842.5,12676.5,234000.0,0.06707142857142857,0.038085581018049076,State servant,Higher education,Married,House / apartment
304449,452729,Cash loans,M,48.0,4.99,2.0,Y,Y,225000.0,417024.0,28341.0,360000.0,0.12596,0.06796011740331492,Commercial associate,Incomplete higher,Civil marriage,House / apartment
241301,379400,Cash loans,M,33.0,8.36,2.0,N,N,162000.0,346392.0,39172.5,306000.0,0.24180555555555555,0.11308719600914571,Working,Higher education,Married,With parents
246747,385548,Cash loans,F,35.0,4.78,2.0,N,Y,135000.0,472500.0,24133.5,472500.0,0.17876666666666666,0.051076190476190476,Working,Secondary / secondary special,Married,House / apartment
282884,427648,Cash loans,F,30.0,2.49,4.0,N,Y,90000.0,450000.0,27193.5,450000.0,0.30215,0.06043,Working,Higher education,Married,House / apartment
51067,159136,Cash loans,F,40.0,2.48,3.0,N,N,155250.0,1129500.0,40716.0,1129500.0,0.2622608695652174,0.03604780876494024,Working,Higher education,Married,House / apartment
232253,369013,Cash loans,M,43.0,6.87,4.0,Y,N,90000.0,355500.0,25996.5,355500.0,0.28885,0.07312658227848101,Working,Secondary / secondary special,Married,House / apartment
246988,385807,Cash loans,F,42.0,12.56,2.0,N,Y,292500.0,526500.0,29529.0,526500.0,0.10095384615384616,0.05608547008547009,Commercial associate,Secondary / secondary special,Married,House / apartment
271673,414946,Cash loans,F,45.0,4.4,1.0,N,N,157500.0,239850.0,28462.5,225000.0,0.18071428571428572,0.11866791744840526,Working,Secondary / secondary special,Single / not married,Municipal apartment
228938,365179,Cash loans,F,38.0,2.55,1.0,N,Y,135000.0,269550.0,21739.5,225000.0,0.16103333333333333,0.08065108514190317,Commercial associate,Secondary / secondary special,Separated,House / apartment
214391,348432,Cash loans,F,44.0,25.43,3.0,N,Y,202500.0,1288350.0,37800.0,1125000.0,0.18666666666666668,0.029339853300733496,State servant,Secondary / secondary special,Married,House / apartment
12384,114436,Cash loans,F,34.0,9.13,2.0,N,Y,157500.0,269550.0,21739.5,225000.0,0.13802857142857142,0.08065108514190317,Working,Secondary / secondary special,Married,House / apartment
240075,377999,Cash loans,F,62.0,1000.67,2.0,Y,Y,54000.0,315000.0,19269.0,315000.0,0.35683333333333334,0.06117142857142857,Pensioner,Secondary / secondary special,Married,House / apartment
298342,445630,Cash loans,M,48.0,7.53,2.0,Y,Y,270000.0,900000.0,46084.5,900000.0,0.17068333333333333,0.051205,Working,Secondary / secondary special,Married,Rented apartment
134857,256420,Cash loans,M,27.0,0.56,1.0,N,N,171000.0,254700.0,24192.0,225000.0,0.1414736842105263,0.09498233215547704,Working,Secondary / secondary special,Single / not married,House / apartment
152911,277230,Cash loans,F,45.0,9.81,2.0,N,N,171000.0,986553.0,28975.5,823500.0,0.16944736842105262,0.029370444365381283,Commercial associate,Secondary / secondary special,Married,House / apartment
23073,126851,Cash loans,F,33.0,1.07,2.0,N,N,112500.0,531373.5,14148.0,420390.0,0.12576,0.026625339803358655,Commercial associate,Secondary / secondary special,Married,House / apartment
103852,220533,Cash loans,F,37.0,18.41,5.0,N,Y,112500.0,691020.0,25515.0,495000.0,0.2268,0.03692367804115655,Working,Secondary / secondary special,Civil marriage,House / apartment
231396,368028,Cash loans,F,37.0,0.44,4.0,N,N,112500.0,531706.5,28458.0,459000.0,0.25296,0.05352200885262828,State servant,Incomplete higher,Married,House / apartment
290039,436011,Cash loans,F,24.0,5.9,3.0,N,N,157500.0,1433367.0,60858.0,1318500.0,0.3864,0.04245807249643671,Working,Secondary / secondary special,Married,House / apartment
229236,365507,Revolving loans,M,64.0,1000.67,2.0,N,Y,225000.0,675000.0,33750.0,675000.0,0.15,0.05,Pensioner,Higher education,Married,House / apartment
267898,410412,Cash loans,F,55.0,14.9,2.0,N,Y,360000.0,427176.0,21942.0,306000.0,0.06095,0.051365245238496546,Commercial associate,Higher education,Married,House / apartment
285695,430883,Cash loans,F,44.0,7.02,3.0,N,Y,180000.0,1000858.5,33205.5,864000.0,0.184475,0.03317701753045011,Working,Secondary / secondary special,Married,Municipal apartment
256528,396848,Revolving loans,M,29.0,3.27,3.0,Y,Y,292500.0,855000.0,42750.0,855000.0,0.14615384615384616,0.05,State servant,Higher education,Married,Municipal apartment
196644,328008,Cash loans,F,63.0,1000.67,1.0,N,N,112500.0,770913.0,22540.5,643500.0,0.20036,0.02923870786975962,Pensioner,Secondary / secondary special,Widow,House / apartment
5506,106448,Revolving loans,F,62.0,1000.67,2.0,N,Y,135000.0,180000.0,9000.0,180000.0,0.06666666666666667,0.05,Pensioner,Secondary / secondary special,Married,House / apartment
236640,374094,Cash loans,M,53.0,4.32,3.0,Y,Y,90000.0,439074.0,19471.5,328500.0,0.21635,0.04434673881851351,Working,Secondary / secondary special,Married,House / apartment
218941,353644,Cash loans,F,60.0,1000.67,2.0,N,Y,112500.0,272578.5,18346.5,207000.0,0.16308,0.06730721608637512,Pensioner,Secondary / secondary special,Married,House / apartment
214282,348309,Cash loans,F,30.0,4.43,3.0,Y,N,540000.0,225000.0,18171.0,225000.0,0.03365,0.08076,Working,Secondary / secondary special,Civil marriage,House / apartment
76541,188761,Cash loans,F,48.0,2.83,1.0,N,N,292500.0,1162170.0,41305.5,832500.0,0.1412153846153846,0.03554170216061334,Commercial associate,Secondary / secondary special,Widow,House / apartment
97499,213200,Cash loans,M,32.0,0.24,1.0,N,N,135000.0,284400.0,19134.0,225000.0,0.14173333333333332,0.06727848101265822,Working,Secondary / secondary special,Single / not married,Rented apartment
75217,187232,Revolving loans,M,32.0,8.02,2.0,N,Y,189000.0,270000.0,13500.0,270000.0,0.07142857142857142,0.05,Commercial associate,Secondary / secondary special,Married,House / apartment
134898,256468,Cash loans,F,50.0,0.66,2.0,N,Y,225000.0,1517724.0,52884.0,1386000.0,0.23504,0.03484427998766574,Commercial associate,Higher education,Married,House / apartment
1253,101480,Cash loans,M,50.0,3.05,2.0,Y,Y,89100.0,560664.0,18085.5,468000.0,0.20297979797979798,0.03225728778733787,Working,Secondary / secondary special,Civil marriage,House / apartment
58497,167803,Revolving loans,M,31.0,7.13,3.0,N,Y,157500.0,135000.0,6750.0,135000.0,0.04285714285714286,0.05,Commercial associate,Secondary / secondary special,Married,House / apartment
7321,108531,Cash loans,M,37.0,13.41,2.0,Y,Y,261000.0,675000.0,34596.0,675000.0,0.13255172413793104,0.05125333333333333,Working,Higher education,Married,House / apartment
179066,307502,Cash loans,M,30.0,4.02,1.0,N,N,180000.0,265851.0,20704.5,229500.0,0.115025,0.07788009072751279,Working,Higher education,Single / not married,With parents
86011,199802,Cash loans,F,30.0,6.52,2.0,Y,N,262800.0,675000.0,24799.5,675000.0,0.09436643835616439,0.03674,State servant,Higher education,Civil marriage,Rented apartment
186923,316691,Cash loans,M,61.0,1000.67,2.0,N,Y,55881.0,669600.0,32341.5,598500.0,0.5787566435818973,0.0482997311827957,Pensioner,Higher education,Married,House / apartment
90138,204650,Cash loans,F,36.0,2.04,2.0,N,Y,225000.0,497520.0,49338.0,450000.0,0.21928,0.09916787264833575,Working,Secondary / secondary special,Married,House / apartment
218428,353066,Cash loans,M,42.0,4.01,2.0,Y,Y,157500.0,573408.0,32148.0,495000.0,0.20411428571428572,0.056064791562029134,Working,Secondary / secondary special,Civil marriage,House / apartment
135902,257633,Cash loans,F,33.0,0.59,4.0,Y,Y,157500.0,284400.0,16456.5,225000.0,0.10448571428571428,0.05786392405063291,Commercial associate,Secondary / secondary special,Married,House / apartment
214614,348684,Cash loans,F,54.0,10.43,1.0,N,Y,81000.0,587619.0,18954.0,490500.0,0.234,0.032255594186028705,Working,Secondary / secondary special,Separated,House / apartment
267567,409998,Cash loans,M,31.0,5.63,1.0,Y,N,225000.0,521280.0,28408.5,450000.0,0.12626,0.05449758287292818,State servant,Higher education,Single / not married,House / apartment
124006,243808,Cash loans,M,44.0,22.04,2.0,Y,N,292500.0,679500.0,19867.5,679500.0,0.06792307692307692,0.02923841059602649,Working,Secondary / secondary special,Married,House / apartment
246042,384733,Cash loans,F,34.0,0.7,2.0,N,N,270000.0,2142459.0,67401.0,1849500.0,0.24963333333333335,0.03145964520207854,Working,Higher education,Single / not married,House / apartment
230310,366770,Cash loans,F,39.0,1.16,3.0,Y,N,90000.0,156384.0,18688.5,135000.0,0.20765,0.11950391344383057,Working,Secondary / secondary special,Single / not married,House / apartment
256435,396743,Cash loans,F,54.0,1000.67,2.0,N,Y,270000.0,472500.0,20146.5,472500.0,0.07461666666666666,0.04263809523809524,Pensioner,Secondary / secondary special,Married,House / apartment
145715,268956,Cash loans,F,51.0,22.68,1.0,N,Y,90000.0,629325.0,25087.5,562500.0,0.27875,0.03986414015016089,Commercial associate,Secondary / secondary special,Separated,House / apartment
101508,217854,Cash loans,F,56.0,6.39,2.0,N,N,1575000.0,2303460.0,230161.5,2250000.0,0.14613428571428572,0.0999199031022896,Commercial associate,Higher education,Married,House / apartment
38258,144302,Cash loans,F,54.0,4.33,2.0,Y,N,270000.0,1096020.0,52726.5,900000.0,0.19528333333333334,0.048107242568566265,Commercial associate,Secondary / secondary special,Married,House / apartment
245237,383822,Cash loans,M,30.0,0.27,2.0,N,Y,382500.0,241618.5,25767.0,229500.0,0.06736470588235294,0.10664332408321382,Commercial associate,Higher education,Civil marriage,House / apartment
183222,312360,Cash loans,F,29.0,2.99,2.0,N,N,135000.0,948055.5,48537.0,778500.0,0.3595333333333333,0.051196369832778775,Commercial associate,Higher education,Married,With parents
15884,118534,Cash loans,M,59.0,1000.67,2.0,N,Y,315000.0,405000.0,24907.5,405000.0,0.07907142857142857,0.0615,Pensioner,Secondary / secondary special,Married,House / apartment
207883,340950,Cash loans,M,38.0,6.2,4.0,N,Y,112500.0,207396.0,16515.0,157500.0,0.1468,0.07963027252213158,Working,Lower secondary,Married,House / apartment
166228,292716,Cash loans,M,44.0,11.43,2.0,Y,Y,202500.0,563269.5,26388.0,396000.0,0.1303111111111111,0.04684791205630697,Working,Higher education,Married,With parents
113136,231218,Cash loans,F,45.0,1.06,3.0,N,Y,112500.0,679500.0,34825.5,679500.0,0.30956,0.051251655629139074,Working,Secondary / secondary special,Married,House / apartment
43496,150355,Cash loans,M,40.0,1.12,3.0,Y,Y,675000.0,1546020.0,50004.0,1350000.0,0.07408,0.03234369542438002,Commercial associate,Secondary / secondary special,Married,House / apartment
253870,393758,Cash loans,M,63.0,44.82,2.0,Y,N,202500.0,1078200.0,34911.0,900000.0,0.1724,0.032378964941569284,Working,Secondary / secondary special,Married,House / apartment
274631,418303,Cash loans,F,37.0,11.79,3.0,N,N,135000.0,961794.0,51372.0,909000.0,0.38053333333333333,0.05341268504482249,State servant,Secondary / secondary special,Married,Office apartment
12547,114623,Cash loans,M,34.0,3.35,2.0,Y,Y,126000.0,312768.0,19030.5,270000.0,0.15103571428571427,0.06084541896869245,Working,Secondary / secondary special,Married,House / apartment
80690,193553,Cash loans,M,38.0,9.03,5.0,Y,N,225000.0,1359000.0,51894.0,1359000.0,0.23064,0.038185430463576156,Working,Secondary / secondary special,Married,House / apartment
174247,301928,Cash loans,M,36.0,1.43,2.0,N,N,126000.0,545040.0,25537.5,450000.0,0.20267857142857143,0.04685435931307794,Working,Secondary / secondary special,Married,House / apartment
287896,433507,Cash loans,F,44.0,2.7,1.0,N,Y,112500.0,1321902.0,38781.0,1035000.0,0.34472,0.029337273111017307,Commercial associate,Secondary / secondary special,Single / not married,House / apartment
186097,315743,Cash loans,M,47.0,5.9,4.0,Y,Y,270000.0,450000.0,24543.0,450000.0,0.0909,0.05454,Working,Higher education,Married,House / apartment
120753,240003,Cash loans,F,65.0,1000.67,1.0,N,N,135000.0,540000.0,24529.5,540000.0,0.1817,0.045425,Pensioner,Secondary / secondary special,Widow,House / apartment
